c_id	c_text	date	author_id	like_count	quote_count	retweet_count	reply_count	hatespeech	toxi	target
1388502215581655045	@thorbi_nrw @NicolasZimmer @CDU Ich habe größten Respekt vor der Entscheidung von Herrn Zimmer und Sie werden Dreck hinterher. Ist das die Wahrung christlicher Werte oder einfach ein Kleben an der Macht, egal mit wem. Das Letzter ist es wohl bei Ihnen.	2021-05-01 14:34:59	869795194987741186	0	0	0	0	0	2	person
1388427989071826946	"1. Mai und meine Wohnung riecht heftig nach Alkohol.
Wenn die Vino Flaschen eben alleine Party machen und in den Mai tanzen. 🍾"	2021-05-01 09:40:02	101479485	18	0	1	0	0	1	public
1393690377912205314	@53raver @JoanaCotar NUR noch BLAU wählen! Die AfD rettet den Rest unseres Landes!	2021-05-15 22:10:54	1228463623980318720	2	0	0	0	0	1	group
1400033875833806850	Gemeinsam mit @hubertus_heil habe ich vorgeschlagen, Leistungen aus der öffentlichen Pflegekasse daran zu binden, dass #Tariflöhne gezahlt werden. Wenn das Gesetz ist, werden die Löhne in der #Pflege deutlich verbessert. Ein Signal für mehr Fairness und Respekt. #Pflegereform	2021-06-02 10:17:42	38150247	111	1	12	15	0	1	public
1390747183914291201	"@zdfmagazin @janboehm Was soll ich sagen, Coronapandemie zur Rettung der Klimakrise war eine absolute Scheiß Idee von mir.

Wird nicht wieder passieren.

Ich habe nicht bedacht, dass der Mensch im allgemeinen habgierig, faul und dumm ist, aber was soll ich sagen schau mich an, ich bin es auch."	2021-05-07 19:15:42	1385708494138052611	1	0	0	0	0	2	group
1390705503068692480	"@David_Wortmann @_FriedrichMerz @CKemfert Der #Merz steht unter dem Einfluß von #Kretschmann:

  ""Überleg' Dir mal: es fahren 5 Millionen
   Elektroautos rum. Wo tanken die?? [...]
   Wie soll das funktionieren?""

Dumm &amp; dumm gesellt sich gern...

https://t.co/qR2dJOSeQH"	2021-05-07 16:30:04	1730377189	1	0	0	0	0	2	person
1386955089512906754	"@SkippyRoo4 @itonator @DanielHaseloff @brauchtbewegung @VoltDeutschland @AfD Du solltest dich schämen du Honk benutz mal dein Hirn ! 
Und lass dich nicht so dumm manipulieren von irgendwelchen Parteien oder Wahlsprüchen - Programmen!
Sei Kritisch gegen alles und schau Mal hinter dir Kulissen deiner geliebten AFD"	2021-04-27 08:07:16	1354753787752230914	0	0	0	0	0	2	person
1385184338082422786	"Verstehe, dass #HaltDieFresseBild kein freundlicher Hashtag ist, aber #HaltDieFresseBild gilt dem Schmierblatt BILD, das selten freundlich ist.

Solange mir für #HaltDieFresseBild nichts Freundlicheres einfällt, sehe ich  #HaltDieFresseBild als Platzhalter für #HaltDieFresseBild."	2021-04-22 10:50:56	1075092776906358790	38	2	4	2	1	2	group
1404010256045424640	@LisaSt2136 @sunstar1606 @werwaswo3 @reitschuster Gut, dann bleibe ich auch verschont 😊	2021-06-13 09:38:24	1176218640968036353	0	0	0	0	0	1	public
1388524285539594240	Die Gewerkschafterin/frühere katalanische Arbeits- und Sozialministerin @dolorsbassac verbringt schon den vierten 1.Mai als politische Gefangene, verurteilt zu 12 Jahren Gefängnis wegen einer Volksabstimmung! Selbstbestimmung ist ein Recht, kein Delikt. #IndependenciaEsLlibertat https://t.co/wMmbCtKsck	2021-05-01 16:02:41	1710795805	0	0	1	0	0	1	person
1405459615270281219	@Crosshead16 @SteffenSchlager @Karl_Lauterbach Du nimmst Volksverpetzer als Quelle? Das sagt mir genug als ich wissen muss. Schönen Tag dir.	2021-06-17 09:37:39	833834529018241024	0	0	0	1	0	1	
1389458794716016640	@welt Dabei sind viele in der AfD Werte konservativ, was ja eigendlich die cdu und vor allem die csu mal waren . Die AfD ist die Cousine der cdu ,ebenso wie die FDP.  Aber wie das mit Cousinen so ist, selbe vorfahren aber anders. Nach der ehe mit der SPD ist cdu auch eine andere	2021-05-04 05:56:06	798916520	2	0	0	1	0	1	group
1387705248391782401	@stefan1531 @tobi_totts @Hans456789 @Karl_Lauterbach Ja &amp; weiter? Ihre Aussage verstehe ich leider nicht so ganz	2021-04-29 09:48:08	1312412145158696960	0	0	0	0	0	2	person
1399317380958937100	"@Karl_Lauterbach MeinLeben, meine Gesundheit, meine Entscheidung.
Ich esse jeden Tag 200-300 g Fleisch und Wurstwaren, würze kräftig, trinke Alkohol, rauche, fluche, lache viel, bin topgesund und sehe 100x gesünder aus als Sie."	2021-05-31 10:50:36	1210859779175768064	76	0	2	11	0	2	person
1406576302866436100	@Xrxtn @Alice_Weidel @UweJunge Ok Nazi	2021-06-20 11:34:58	1314371246797262848	0	0	0	0	0	2	person
1384079762885206027	"Möchtest du in einer totalitären kranken Welt leben und auf all deine Freiheit verzichten?

Linksgrüner Totalitarismus ist  #Deutschland|s Untergang!

#Baerbock Schwab #Gates #Deutschland #WEF #Gruenen #Merkel #laschetvssöder Kanzlerkandidatin #KFrage #allesistdrin Kanzlerin https://t.co/TpWNL3jkcO"	2021-04-19 09:41:45	1368482178724749312	0	0	0	0	1	2	group
1387394761322020864	@Genossin_Anetta @Karl_Lauterbach jetzt reicht es mir, meine tante in österreich hat übel corona und ich arbeite mit menschen mit long covid, was Sie schreiben ist frech, dreist und purer schwachsinn	2021-04-28 13:14:22	1305937362619428884	0	0	0	0	0	2	person
1401896892959801344	@PSchnei26364427 @Amateur_Profi @reitschuster Du benötigst Nachhilfe in Mathematik	2021-06-07 13:40:39	2502568557	2	0	0	1	0	1	person
1384083795029069832	"@christoph_chiu @DaDemir2911 @rudifussi @RusenTimurAksak Kind kann mal Bub, mal Mädchen sein, sich anziehen wie es will, etc, und nicht in Rollen gepresst werden. Aber Kinder als ""gender dysphoric"" zu diagnostizieren, damit man sie dann therapieren kann, noch dazu mit Medikamenten, die ihnen schaden, wie irre ist denn das?"	2021-04-19 09:57:46	3646134982	2	0	0	3	0	2	group
1389551449168916486	"@ySweazer Du frontest Leute aber hast nicht einmal über die Konsequenzen nachgedacht du kleine fotze wo ist denn der starke @ySweazer   Hat Mama dein Handy weggenommen? 
Ich Box dich so behindert das selbst deine hässliche drecks Mutter dich nicht mal mehr angucken will"	2021-05-04 12:04:16	1279947886026010627	0	0	0	0	0	4	person
1404428987447848962	@Laika66753508 @sunstar1606 @reitschuster komisch, dass Masken angeblich zwar die Luft zum Atmen nehmen aber zum Herausfiltern von Viren zu grobmaschig sind. Ist Atemluftmolekuel wohl doch wesentlich groesser, als ein Virus...	2021-06-14 13:22:18	928382983157043200	1	0	0	0	0	1	public
1394325325434261505	"@beirelotius @watwillse @ZentralratJuden @ulfposh Oh… 😂 Herr Freisler lässt grüßen in Ihrem Duktus… 🤦‍♂️
Was bezahlt denn Frau Kahane so? Nur interessehalber…😂

Für Sie ist wohl jeder linksextrem, der das Grundgesetz gut findet…"	2021-05-17 16:13:57	1327543080204046336	0	0	0	1	0	2	person
1404316304455213056	"@detla7 @HToenne @MalteKaufmann du bist also ein depp und wählst die ""deppen für deutschland"" dann tust du mir leid."	2021-06-14 05:54:32	2179439143	0	0	0	1	1	3	group
1388428319448829954	"@moerv_vom_doerf @SerapGueler ""Nazi-Partei""🤣🤣🤣 Sie glauben diesen absoluten Schwachsinn wirklich? #PropagandaOpfer"	2021-05-01 09:41:21	472447110	8	0	0	1	0	2	person
1405062287606550528	@_FriedrichMerz War ja klar, dass Sie sofort draufhauen. Greenpeace hat sich entschuldigt und wenn ich bedenke, wieviel Mut die schon aufgebracht haben um auf Missstände aufmerksam zu machen, dann ist Ihr Verdienst für eine wirklich gute Welt so mager wenn überhaupt vorhanden.	2021-06-16 07:18:48	1151727958828179458	188	0	1	32	0	1	public
1392083686808555523	"@Beatrix_vStorch Lustig, ein Tippfehler könnte das natürlich nicht sein. Jemanden der ""versehentlich"" zugibt auf Kinder schießen zu wollen, sollte vielleicht nicht über Kompetenzen anderer Urteilen..."	2021-05-11 11:46:29	1151483273870286848	58	0	0	10	0	2	person
1388567681893294080	@HohlerAli @ThomasKunzfeld @moerv_vom_doerf @JohannesNormann @SerapGueler Was auf immer das jetzt damit zu tun hast, dass du Faschist bist. Wolltest wohl outen, dass du heimlicher Fanboy Höckes bist. 🤡	2021-05-01 18:55:08	1307466295	1	0	0	1	0	2	person
1405182059832807424	@DudeReicher @Soft_Weed_Tessa @ErwinSchmidbau4 @janboehm ne Spatzen, dafür sind doch Kanonen da, oder?	2021-06-16 15:14:44	1129879300596019201	0	0	0	0	0	1	public
1385327530614394880	"#allesdichtmachen

Was für ein trauriger Haufen, sich selbst allzu wichtig Nehmende, die meinen, die Seelen der Menschen verhungern, wenn sie ihnen, den  ""Künstlern"" nicht bei ihrer ach so wichtigen Arbeit zusehen können.

Machen sich lustig über Regeln, über Gesundheitsschutz"	2021-04-22 20:19:56	4908106432	10	0	0	2	0	2	group
1389323422342291462	"Welches Loch willst du am liebsten ficken.
Bin in Kiel bis 6 mai und klar für dich https://t.co/RuMMIWyTG6"	2021-05-03 20:58:10	2464405640	7	0	0	0	0	2	person
1396913643682516994	@veritas60756463 @MelBurn02025218 @Karl_Lauterbach ihr eigenes Risiko ein. Also warum brauchen wir diese Trennung geimpfter und ungeimpfter? Das muss man nicht verstehen oder? Hat Sie vor Corona interessiert ob ihr Nachbar gegen Grippe oder Pest und Colera geimpft ist? Ich glaube Sie haben nicht einmal daran gedacht diesen zu	2021-05-24 19:39:00	1375849195144368131	2	0	0	1	0	2	person
1406556008072237057	@siegfried_mayer @MarcusErectus31 @Alice_Weidel @UweJunge Genau lesen, SIEGfried.	2021-06-20 10:14:19	1339498808187768833	0	0	0	0	0	2	person
1394682286948421636	@str01ner @Alice_Weidel @Karl_Lauterbach @helgelindh Was für ein Lelek.	2021-05-18 15:52:23	1391083045822808071	0	0	0	0	0	3	person
1398535540501368834	@DrArianeUlme @herr_sin @Karl_Lauterbach @Alice_Weidel Wen man die phsyche der Frauen bei den grünen linken und spd untersuchen würde 😂😂😂😂	2021-05-29 07:03:51	1280504394686107652	2	0	0	0	1	2	group
1387480922044383237	@Laforce_61 @WagenMehr @Karl_Lauterbach Was hast du denn geraucht?	2021-04-28 18:56:44	724937394357698560	0	0	0	0	0	2	person
1387511240096985092	@Silenci67564690 @leipzig04349 @Laforce_61 @WagenMehr @Karl_Lauterbach Wenn Deutsche meinen, Juden belehren zu müssen. Ekelhaft. Gibt auch Impfkritische Juden in Israel, die den Stern benutzen.	2021-04-28 20:57:13	1265577540195934209	0	0	0	1	0	3	group
1388588490993111042	"@WaldiFalk @JFDA_eV Nachdem wir das geklärt hätten nun mal schauen was schwule Palistinänser machen. Sie fliehen natürlich ins Paradies Israel. So ist die Realität im nahen Osten. Diese  dummbratzen im Bild würde man in Palästina für ihre sexuelle Orientierung ausbluten lassen
Auch das ist Tradition https://t.co/a3uUwB2JAp"	2021-05-01 20:17:49	1341889423898763267	0	1	0	1	0	3	group
1404916214669971460	@airjibeer @davidbest95 @greenpeace_de Wendler bist du es? Mensch, jetzt auch noch Umweltschutz? Der moderne Gandhi wow !!!!! 😎🤣	2021-06-15 21:38:22	1331395191752814592	1	0	0	0	0	1	person
1398533725252730881	@EschViola @herr_sin @Karl_Lauterbach @Alice_Weidel Sag ich doch. Wenn man will bzw. kann.	2021-05-29 06:56:38	1069714761787600904	11	0	0	1	0	1	public
1384089484405272582	"@ARD_BaB @tagesschau @ABaerbock @Die_Gruenen Junge Junge. Hier schreibt ja die politische speerspitze kombiniert mit rechtem Gedankengut und Angst es könne sich etwas in ihrem so straff geführten Haushalt etwas verändern. 
Die AFD Jünger wittern nun ihre Chance steil aus der Kurve zu kommen um noch mehr Mist rauszuhauen .."	2021-04-19 10:20:22	714884106673332224	2	0	0	1	0	2	group
1390633496666902530	@StadtMuenchen Machen wir jetzt eigentlich mit diesem Pseudo-Lockdown weiter um noch mehr Menschen der Wirtschaft zu opfern oder machen wir Montag alles auf, damit das Virus ein nachhaltiges Reservoir in der jungen Bevölkerung hat und bei teil-geimpften Eltern nochmal mutierten üben darf?	2021-05-07 11:43:56	579802162	11	0	0	2	0	2	public
1403066176733954050	@lieber_echt @PSchnei26364427 @Amateur_Profi @reitschuster ... Quatsch. Seit wann nickt der deutsche Journalismus ab, was die Regierung macht? Einfach mal lesen und schauen, bevor du solchen Unsinn schreibst 😠	2021-06-10 19:06:58	1386671288824041478	0	0	0	1	0	2	
1390541177439637505	Mal ne doofe Frage: wenn das @BVerfG jetzt das #klimaschutzgesetz bemängelt, wieso zur Hölle spricht keiner ûber das gleichzeitige und sofortige Verbot von Atomstrom? Der Müll wird ja noch einige tausend Generationen nach uns beschäftigen. Voraussichtlich.	2021-05-07 05:37:06	2485191	0	0	0	2	0	2	person
1393947387350106119	@Elbkind4 @Andrea_Stoll_ @netzjournalist @PhilHackemann @ABaerbock Wenn eine Frau kritisiert wird, ist es immer grundsätzlich unfair - egal, ob die Kritik berechtigt ist oder nicht. Frauen sind schließlich unfehlbar. Und wenn Frauen andere Frauen kritisieren, sind sie Nestbeschmutzer.	2021-05-16 15:12:10	3395362443	0	0	0	0	0	1	group
1389542896991412224	@Tagesspiegel Sind ganz klar die #allesdichtmachen und Querdenker schuld! Die sind ganz klar schuld für diese immensen Kollateralschaden! Weder die BR und ihre VIP-Krankheit Corona, oder der bürgernahe Spahn mit seinem Einsparungen im Gesundheitsbereich sind schuld!	2021-05-04 11:30:17	313862430	0	0	0	0	0	2	group
1406556097071222786	@Hoellenaufsicht @Alice_Weidel @UweJunge Dein Hass auf die AfD liest man wieder einmal deutlich heraus. 🤦🏻‍♂️	2021-06-20 10:14:40	1051803712723795969	5	0	0	2	0	1	person
1399964337930919936	"@Markus_Soeder Einfach um Impfgegner und Schwurbler zu triggern.

Söder wir lieben sie, Gott schütze sie, und ich hoffe sie als Kanzler wieder zu sehen😈"	2021-06-02 05:41:22	1290652703564206083	7	1	0	17	0	2	group
1399224945004134402	"https://t.co/BqY4P4cQMW
fr hat eine Headline geändert. 

Max Otte: CDU schweigt zum AfD-freundlichem Chef der Werteunion

 Alle Änderungen auf https://t.co/G4yjFckiHW https://t.co/cBZndJurR3"	2021-05-31 04:43:17	172338200	0	0	0	0	0	1	
1393941774285017088	"@ZentralratJuden Das ist echt verstörend und hat auch absolut nichts (!) mit ""Islam"" zu tun. Diese #Klerikalfaschisten unterscheiden sich damit in nichts von den #HateSpeech Verbreitern via #AfD oder #Querdenker 😠🙄😢 Ich fasse es nicht!"	2021-05-16 14:49:51	249620286	55	4	3	39	0	2	group
1406523649016934403	Für die Jüngeren von heute wollen wir eine Generationenrente einführen: Jedes Kind erhält ein Startkonto, mit dem es später seine private Altersvorsorge aufbauen kann. Das wäre eine tragfähige Lösung. Die Rente mit 67 darf nicht angetastet werden.	2021-06-20 08:05:44	793778228	276	10	11	98	0	1	group
1391636541542391811	@KeilaniFatina der Begriff Antisemitismus wird von einer verzogenen Göre missbraucht und keiner sagt was? Alle mal zum Psychiater...	2021-05-10 06:09:41	1273886701568561152	0	0	0	0	0	3	
1403062802718277639	@AufDerSuche5 @PSchnei26364427 @Amateur_Profi @reitschuster Als ob Sie zu definieren haben, was Journalismus ist. Jedenfalls nicht, alles Handeln der Regierung kritiklos abzunicken.	2021-06-10 18:53:34	1244951344450076673	2	0	2	1	0	2	person
1390635711364280320	"@maxitwattz @SSJofBRD @AfD Komisch, die einzigen, die mir den Mund verbieten oder mich als  ""linksgrün-versifften Gutmenschen"" unterwerfen wollen, seid ihr verwirrten Spackos 😂
Im Gegensatz zu euch bilde ich mir meine eigene Meinung 🖕🏾"	2021-05-07 11:52:45	704328005531869184	1	0	0	0	0	2	person
1391809298716577793	@chrierb @annewill @watch_union Was wurde belegt ? Vermeintliches bzw. unterstelltes Gedankenverbrechertum .. es ist so lächerlich .. es geht darum politisch nicht genehme Personen mit Schmutz zu bewerfen damit etwas kleben bleibt und um nichts anderes.	2021-05-10 17:36:10	1676126528	2	0	0	0	0	2	
1385186293131452416	@Strahlemann9 @googlenews Aber keiner der #CDU #Abgeordneten die am Geldautomaten #Bundestag kein Geld mehr abheben können,weil der Stuhl im selben futsch ist,muss #Hartz4 beantragen.Ein Telefonat mit #Nuesslein #Amthor #Loebel #hauptmann #Fischer #Laschet #Sauter +schwups lässt sich woanders Geld abheben	2021-04-22 10:58:42	1259786562654568448	1	0	0	0	0	2	group
1391840507026935811	@magma_is Behindert dumm bruder ihr wart god trio und nur wegen einmal  einem scheiß cc zu verkavkrn u ist mies dumm	2021-05-10 19:40:10	1386282307615666184	1	0	0	3	0	2	person
1400206994154348546	"@Karl_Lauterbach @Sander_Lab DANKE IHNEN
Bitte kümmern sich sich um unsere Kinder!
Wir Eltern wollen keine Long-Covid Krankheiten
bei unseren Kindern. DANKE"	2021-06-02 21:45:36	1328441870230360067	13	0	1	19	0	1	
1384258394475827211	@SaraSchurmann Keinesfalls! Die Kacke ist am Dampfen &amp; wir dösen so vor uns hin. Ärgern uns über Exxon's Bericht aus den 60ern(?) und sind quasi selbst nicht besser. GreenNewDeal &amp; sofortige Umlenkung schädliche Subventionen in Nachhaltigkeit. Bäume &amp; Cannabis pflanzen &amp; Supermärkte limitieren.	2021-04-19 21:31:34	801476435277971456	0	0	0	0	0	1	public
1393966660382507008	@TheRealLive2 @Ichbins2009 @DrStrompen @ZentralratJuden Die gehen dann aber nicht auf die Strasse und schreien antisemitische Parolen. Hören Sie auf zu relativieren.	2021-05-16 16:28:45	1273987914322624515	0	0	0	0	0	1	
1392131439639027715	@Team_ReaIity @Karl_Lauterbach @maithi_nk @Team_ReaIity : Ja, ja, Sie leben sicherlich gut in Ihrer eigenen Parallelwelt. Leider hat dies mit „Reality“ nicht viel zu tun. Aber sei‘s drum.	2021-05-11 14:56:14	1384541679714197510	1	0	0	1	0	2	person
1391690911822852098	Am Mittwoch veranstaltet @HalggR ein Gedenken an die Bücherverbrennung durch die Nazis vom 12. Mai 1933 auf dem Universitätsplatz! Details zu der Veranstaltung findet ihr auf Facebook: https://t.co/6f6PiSVBcK Es wird um Anmeldung gebeten! #Halle	2021-05-10 09:45:44	34882843	1	1	0	0	0	1	group
1387511296749359111	@tobi_totts @SabineBr3 @stefan1531 @Hans456789 @Karl_Lauterbach Wenn ich den 70 jährigen frage, na wo haben Sie sich angesteckt und er antwortet mir, bei seiner Tochter, hat er sich sicherlich nicht gut geschützt, aber wohl auch kaum falsch verhalten, sondern ist seinen natürlichen Instinkten gefolgt...Vater Tochter Liebe halt😊	2021-04-28 20:57:26	1340913068205813767	0	0	0	0	0	1	person
1385332582284410885	@anhohX Du kannst joggen.. spazieren gehen, Dir einen Hund zulegen oder Nachts um 3 den Polizisten erzählen,  Du müsstest  Deiner Mutter wegen ihrer Blähungen noch einen Tee kochen.. # Jojo-Fake-Lockdown.. Alles ist möglich! Du must nur mitmachen.. immer mitmachen.. und nie überlegen!	2021-04-22 20:40:00	256064425	0	0	0	0	0	1	person
1394521046854914055	@leserschwert @reitschuster Erstens ist es keine Gentherapie und zweitens ist es keine Grippe.	2021-05-18 05:11:41	1373293126916395008	3	0	0	2	0	1	public
1389346978795081734	@aosang @Sonntag1410 @NicSchall @JanJosefLiefers Nun ja da die meisten Senioren auch zum Tatort neigen und das Disaster nicht  mitbekommen haben ( viele natürlich nicht alle) haben die weiter eingeschaltet ,noch dazu die nazis und Alu Hüte!	2021-05-03 22:31:47	1367983744603283460	0	0	0	0	1	3	group
1385332620972761091	"Ob ihr nicht ganz dicht seid?
Aus dem Elfenbeinturm heraus süffisant Säure kippen. Deutsche Schauspieler und ihr geistiger Verfall.

#allesdichtmachen"	2021-04-22 20:40:09	32344179	463	1	30	12	1	3	group
1393995757242490885	"@Kerstin3030 @ZentralratJuden @hahnflo Mich macht das komplett ratlos.
Leute ohne Staatsbürgerschaft würde ich am liebsten abschieben. Aber irgendwie ist das auch keine Lösung"	2021-05-16 18:24:22	3063892271	15	0	0	12	0	2	group
1400207448485646341	Ja, auch im Westen der Republik ist vieles nicht in Ordnung. Aber im Osten im Speziellen, dass ca. jedeR Vierte eine im Kern rechtsextremistische Partei wählt. Damit hat @wanderwitz völlig recht. Die reflexhaften Relativierungen verharmlosen nur die Gefahr für die Demokratie.	2021-06-02 21:47:24	19245170	1509	20	153	185	0	2	group
1390995620094255104	@ABaerbock Anmerkung: Bei der Hexenjagd auf #Palmer outen sich viele Grüne gerade als Nazis. Solche Leute würden Andersdenkende in Lager sperren, aus dem Land werfen, verfolgen. Das dürfen wir nicht zulassen, sondern gemeinsam für ein besseres Miteinander einstehen. #TagderBefreiung	2021-05-08 11:42:53	833380478916952064	136	0	11	10	1	2	group
1387371722559692802	@leipzig04349 @Laforce_61 @WagenMehr @Karl_Lauterbach Nicht Apfel. Steine.	2021-04-28 11:42:49	2786300723	0	0	0	1	0	1	public
1386333381529673728	@vancaedin @georgrestle Das Existenzen kaputt gehen ist in der Verantwortung der Regierung. Wer sich dann über einen begriff so aufregt, verweigert eher den Diskurs oder lenkt vom wesentlichen ab.	2021-04-25 14:56:49	1048690056565874688	2	0	0	0	0	1	public
1388426309936758784	@weigandtLabs @ConTrac19_MS @ConTrac19 @evawolfangel @zeitonline @UlrichKelber Genau, wir haben im vergangenen Jahr den falschen Weg eingeschlagen und Gelegenheiten verpasst, die nicht wiederkehren. Unter anderem deshalb, weil ein paar Verwirrte den „Überwachungsstaat“ fürchten wie ein Querdenker den Chip von Bill Gates.	2021-05-01 09:33:22	1271096984238272513	0	0	0	2	0	1	group
1387138226448654337	Die Minderjährigen sind die größte Gruppe der ungeimpften, ihre Eltern ist die zweitgrößte Gruppe. #LongCovid und #LongCovidKids sind real und betreffen &gt;10% der an #COVID19 erkrankten - auch nach leichtem Verlauf.	2021-04-27 20:14:59	475790423	89	0	19	1	0	2	group
1385367879747608577	@horn @Hallaschka_HH Ich kanns nicht mehr hören, auf jede Kritik wird mit das Wort Schwurbler oder Querdenker draufgeknallt und sofort ist das Problem erledigt. Differenzierte Auseinandersetzung erfolgt nicht mehr sondern man versucht nur noch andere Mundtot zu machen. Aber was erwartet man vom ÖRR.	2021-04-22 23:00:16	1186675287108542466	29	0	2	2	0	2	group
1406541827415719940	"@Xrxtn @Alice_Weidel @UweJunge #schwuchtelbinde ist ""schlecht formuliert"" ?! - Schein eher, DU bist durchgeknallt!

Was soll das für ein politischer Diskurs sein?! Wen will er mit solchen Beschimpfungen als Wähler gewinnen? Sollte es da tats. welche geben, kann die #AfD auf DIE verzichten"	2021-06-20 09:17:58	1024059414	2	0	0	0	0	2	person
1385145471576969216	"@seppsterchen @CoronaAusschuss hihi... einen Trojaner, den ein ""Corona-Ausschuß"" und Querdenker erstmal mit verzweifeltem Schwachsinn den Leuten einreden müssen? Okay... da hat der Programmierer wohl versagt 🤓🤣"	2021-04-22 08:16:29	1017056547237658624	0	0	0	1	0	2	
1387386806287675394	@Hans456789 @Karl_Lauterbach Oh je und Sie können nichts tun. Diese Erkenntnis bringt Sie keinen Schritt weiter.	2021-04-28 12:42:45	1384647114433736709	0	0	0	0	0	1	person
1406531517577371651	@MarcusErectus31 @Alice_Weidel @UweJunge Danke für deine lieblichen Worte 😂💙👌🏻, guck das nächste mal vorher in den Spiegel, bevor du hier Hate verbreitest	2021-06-20 08:37:00	1352744017730162690	2	0	0	0	0	1	person
1385307138747256832	"@BBielendorfer Unglaublich wie die von einem schon unglaublich niedrigen Niveau in den letzten Jahren nochmal ins Bodenlose abgedriftet sind.  Reichelt-Style.

#Drecksblatt #HaltDieFresseBild"	2021-04-22 18:58:54	614936075	4	0	0	0	1	2	group
1385251274287898624	"@argonerd Alter ich hab kein book mehr auf die scheiße😡
Mir kommt es vor das die meisten Menschen um mich rum komplett behindert im Kopf sind.
Ich sag. Das ist unlogisch.
Die sagen. Das ist halt so.
Alter da hast du keine Worte mehr😂"	2021-04-22 15:16:55	1384375460491141120	0	0	0	0	1	2	group
1398400600803577863	@Karl_Lauterbach @Alice_Weidel Naja, das die #AfD eine #Nazi Partei ist, darf er ja nicht sagen. Sonst kommen ja, wie in Belarus Klagen. Das meinen diese Faschisten unter #Meinungsfreiheit: Nur Ihre Meinung gilt, andere werden 'gejagt', 'entsorgt', oder direkter, gleich 'an die Wand gestellt' und 'erschossen'	2021-05-28 22:07:38	1319736183656751104	14	0	0	11	0	1	group
1387480176142036994	@tobi_totts @stefan1531 @Hans456789 @Karl_Lauterbach Fakt  ist der sitzt im Rollie, fakt ist wie die mit dem Umgehen. So &amp; das befürwortest du. das ist fakt &amp; damit biste unterste Schublade.	2021-04-28 18:53:46	1312412145158696960	0	0	0	2	0	2	person
1397097434300489728	"Die Grünen werden noch durch #Baerbock vom Umfragehimmel geholt werden. Hinter den Kulissen gibt es mit Sicherheit muntere Debatten. 

Im Wahljahr 2021 haben alle Parteien mit ihrer Kandidatenauswahl nach vorne gezogen, was vor allem die Delegierten hinten für das Beste halten. https://t.co/PJbmamrb47"	2021-05-25 07:49:19	3380110384	5	1	1	0	0	1	group
1384553583379685380	@RLebedzow @danilaw63 @Karl_Lauterbach Gleich vor den Galaktischen Gerichtshof. Bitte keine halben Sachen.	2021-04-20 17:04:32	157751388	2	0	0	2	0	2	
1403686286616154112	@manuelak62 Ich freu mich schon, wenn ich Montag meine 2te Spritze bekomme! Bin bei der ersten noch nicht gestorben, vielleicht ja bei der Zweiten 😍	2021-06-12 12:11:04	3385957600	14	0	0	12	0	1	person
1401468121563684865	"@c_lindner Es darf nicht in Vergessenheit geraten, dass der hier unglaubwürdige Herr Lindner einen Menschen vergessen hat, der schlimmste Kriegsverbrechen aufgedeckt hat &amp; nun eingesperrt &amp; gefoltert wird, damit die Kriegsverbrecher weiter in Freiheit leben können. 

‼️#FreeJulianAssange ‼️ https://t.co/Ag6A3pdESh"	2021-06-06 09:16:52	1083145344580571137	866	8	162	16	0	2	person
1386512049631551491	"@danilaw63 @Karl_Lauterbach Ja diese .. haben mehr Tote und mehr Langzeitschäden angerichtet
Wer gerne tote sieht findet die gut, normale Menschen sind auf der Seite Lauterbachs"	2021-04-26 02:46:47	42028647	22	0	1	10	0	2	person
1405012649096749059	@davidbest95 @greenpeace_de Ein klassisch liberaler Tweet 🥳🤦‍♀️präsentiert von @davidbest95	2021-06-16 04:01:34	894953152700719104	0	0	0	0	0	1	person
1400030547984924673	@ergroovt @Karl_Lauterbach Wieso unerprobt? Zehntausende 12-15 jährige wurden bereits mit Biontech geimpft. Warum sollte es in dieser Altersgruppe zu Komplikationen kommen, bei 16, 22, 29, 35 jährigen aber nicht?	2021-06-02 10:04:28	1389112656154529792	26	0	0	38	0	1	group
1389343612081778690	"Roth schreibt schwerpunktmäßig Artikel über #Rechtsextreme, #Verschwörungstheorien, die ""#Querdenker""-Szene. Er recherchiert Hintergründe, analysiert Zusammenhänge. 
https://t.co/0eAc7j7xV7"	2021-05-03 22:18:24	529076568	1	0	0	0	0	1	person
1404063712525254661	"@sunstar1606 @CisF61 @reitschuster Nö, für mich nicht. Nicht notwendig, danke. Eher für Deine ""Ikone"". Das Geschwurbel stammt von der Trampolinspringerin 👍😂👋 👇 https://t.co/PJxXp3vDwQ"	2021-06-13 13:10:49	1360128153432305664	0	0	0	1	0	2	person
1395422291916382214	"@Alice_Weidel Eigentlich die wichtigste Frage: WARUM TRÄGT DER JUNGE KEINE MASKE? Während alle anderen eine tragen müssen?
Ist es der Diplomatenschutz, der ihn davor befreit?"	2021-05-20 16:52:54	1325417775465160704	99	1	3	11	0	2	person
1391803456910995464	@watch_union @MarcFelixSerrao @annewill Ihr seid so ein unglaublich peinlicher Haufen 😂😂😂	2021-05-10 17:12:57	1638083226	20	0	0	3	0	2	group
