	c_text	target
2994	ach wirklich ich hätte gedacht das sich so ein virus mit millionen einfach ausschalten lässt die politiker sind solche vögel sobald das normale leben wieder beginnt werden sich immer wieder leute anstecken da kann nicht immer ein lockdown her	1
2995	völlig richtig um die deutschen klimaziele auch im verkehrssektor einzuhalten brauchen wir dringend eine verkehrswende weniger individualverkehr mehr und besserer öpnv mehr ausbau von und radwegen mitfahrgelegenheiten	2
2996	das werden die impfschäden sein die wir in wenigen monaten amp jahren zusehen bekommen dolores cahill zytokinsturm kleiner vorgeschmack aus vergangenen versuchen jetzt ist der mensch das versuchstier	1
2997	nimm vorsorglich paar mollis mit lmao	0
2998	wie erträgt der sonnenkönig markus solch eine niederlage	0
2999	wirklich das kann doch gar nicht sein wenn ich ihnen glauben darf ist israel doch opfer der hamas tausende raketen auf israel und nun druck auf israel helfen sie mir doch bitte das zu erklären ist biden antisemit oder hat man sie belogen	0
3000	ich sehe menschen mit masken demonstrieren gegen hohe mieten die polizei eskaliert die situation ich sehe querdenker ihre verschwörungsmärchen verbreiten ohne maske und ohne abstand die polizei winkt ihnen zu	1
3001	immer und immer wieder agieren dir cops wie ein haufen hools die nur den weg der eskalation kennen was lernen die eigentlich in der ausbildung kluge strategien die gewalt verhindern fehlen definitiv im lehrplan polizeigewalt	1
3002	ich feiere die höhner dafür ein klares statement gegen rechte und querdenker mein köln	1
3003	göre luisa neubauer ist zwar ziemlich nett anzuschauen genauso wie baerbock allerdings ist bei beiden intellektuell nicht viel los beide verstehen nicht was die sagen und eine von den beiden kann nicht richtig reden quote	0
3004	es ging um die aussage von marcus zum menschlichen bodensatz das ist faschismus lesen bildet	0
3005	sie haben recht ich habe auch gerade noch einmal in die sendung reingeschaut oberlehrerhafte diskussion aber von entlassungsforderungen hat sie sich tatsächlich distanziert	0
3006	die entwicklung der realen temperaturen hat mit den modellierungen noch nie übereingestimmt das liegt zb an veränderten standortbedingungen vieler messpunkte die den vergleich verzerren wie können wir dann glauben dass das eintritt was modelliert wurde	2
3007	woher kommt die annahme dass migranten und muslime die haupttätergruppe seien haben sie zahlen dafür ich schütze hier keine täter mir geht es lediglich darum dass man probleme die innerhalb der bio deutschen gesellschaft am stärksten vertreten sind auf minderheit schiebt	1
3008	ich denke neutrale berichterstattung ist in diesen zeiten wertvoller als lange nicht mehr als gesellschaft müssen wir natürlich die frage beantworten wie viel ist es uns wert aber so zu tun als ob alle das geld geschenkt bekommen finde ich nicht fair	2
3009	er hat eine person auf facebook zitiert ob es einem politiker würdig ist bleibt jedem selbst überlassen aber viel spaß machen sie ihre partei weiter lächerlich indem sie halbwegs normaldenkende grüne ausschließen	0
3010	ist merz vielleicht einfach ein troll der die cdu noch dümmer aussehen lassen will	0
3011	nach rohrkrepierer bei annewill zum heilen nunmehr doppelternebelwerfer grüne agenda gründet auf neoliberalemtransatlantikercredo amp damit verknüpfte bewußt falsch gelegte fährte mittels verweis auf vorgebl antisemit juden marx kommentar	0
3012	zwangsfinanzierter linksgrüner propagandasender baerbock maischberger	2
3013	das ist keine hetze sondern tatsache ich hab noch kein programm und keine beschäftigung mit eigenen baustellen und problemen gesehen maskendeals korruption maaßen jetzt auch noch otte wenn dann wird ausgewichen und mit dem finger auf andere parteien und menschen gezeigt	2
3014	der wurde eingeführt und hat mit hitler wenig zu tun du birne	0
3015	was will man von einem denn schon anderes erwarten	0
3016	mit überhöhten benzinpreisen werden erneut die weniger wohlhabenden bestraft die auf ein auto angewiesen sind gruene sind für mich seit langem nicht mehr glaubwürdig	1
3017	ach da geht nun unser zuweilen ähnlicher humor auseinander ich würde ja nicht mal ekelpakete wie die afd pauschal als abschaumpartei bezeichnen entmenschlicht irgendwie auch wenn ich weiß dass sie es so nicht gemeint haben also kein vorwurf ist mir nur bissl too much	1
3018	die union will sich selber zerstören der typ gehört in die afd so rechts wie der ist daran sieht man wie rechts die cdu geworden ist	1
3019	wer den vvp als journalismus bezeichnet hat die kontrolle über sein leben verloren da erübrigt sich jegliche sachdiskussion	1
3020	lockdown ausgangssperren moon	2
3021	dialektik wäre ein bisschen arg dick aufgetragen für das was wir beide hier treiben	0
3022	tage hintereinander in der twagesschau und das ohne korruption so geht das cdu	1
3023	anders ausgedrückt bei mit dem wildtyp infizierten leuten sind die im durchschnitt höher als bei alpha oder delta aber jemand mit wildtyp infiziertes und ist genauso infektiös wie jemand mit alpha oder delta infiziertes und	2
3024	und zu sehr gefährlichen so bezeichneten impfungen trommelt	2
3025	impfneid wer grundrecht nur an geimpfte zurückgeben will ist auch der urheber des kommt mal wieder runter von eurem hohen moralross auch jeder geimpfte sollte als anständiger demokrat mal sein ego zurücknehmen und empathie zeigen aber nein opfer spielen	1
3026	hm ich frage mich eher warum frau baerbock so oft als völkerrechtlerin und juristin bezeichnet wurde wie ist denn jetzt die korrekte bezeichnung	0
3027	diese demos haben gute gründe aber die bevorstehenden linksradikalen gewaltexzesse zum mai in berlin nicht linke idioten braucht niemand aber leute mit zivilcourage schon	1
3028	alles pseudo außer mutti oder	0
3029	bin schon seit ende januar geimpft nur empfehlen empfang is spitze	2
3030	nodielinke und noafd sagt schon alles hufeisenmodell is crap	1
3031	diese kindische kfrage der cdu nervt die gesellschaft braucht keine machthaber raschen kinder bin für den rücktritt der gesamten cdu wir haben momentan andere sorgen als machtkämpfe zwischen zwei kindern niemehrcducsu	1
3032	macht den laden einfach zu niemand braucht dieses drecksblatt haltdiefressebild	1
3033	ach klar diese weltweit anerkannten und sarsexperten beraten die nicht brasiliens regierung is aber gut jetzt schon wieder viel zuviel kostbare lebenszeit mit euch hirnblockierten verschwendet	1
3034	einen sock puppet account anmachen wegen der follower anzahl haha boomer	0
3035	für meine angeblichen lügen und für den angeblcihen antisemitismus von hr maassen liefeert auch dieser sjw kein beweis aber für seine unfähigkeit zum diskurs und zu mangelnder fähigkeit eine thesen zu belegen	0
3036	es wird interessant für die frisch ergrünte cdu csu die wieder einmal auf das falsche grüne pferd gesetzt hat und nun im fahrstuhl der wählergunst in derselben kabine wie die gruenen nach unten rauscht baerbock merkel	1
3037	den spacken von der braucht man nicht mit fakten kommen damit können die intellektuell nichts anfangen	1
3038	klar einen master ohne vorherige qualifikation machen sind keinen privilegien	0
3039	afd wählen fdp bekämpfen	1
3040	was hat die fdp auf einmal gegen fallschirmsport als aktiver fallschirmsportler möchte ich hier mal ein ganz klares statement loswerden fallschirmsport ist freiheit und den lasse ich mir von den liberalen nicht verbieten	1
3041	ich würde am liebsten in die zurückreisen als meine großeltern noch ein klo in garten hatten damit ich das dreckblatt bild nicht mal zum arsch abwischen benutzen würde haltdiefressebild	1
3042	blackrock ist einer der systembausteine des greatreset ich traue dem merz soweit wie ein schwein scheißen kann	0
3043	aber natürlich werden volker bruch und die anderen gaukler total zu unrecht in die nähe von querdenkern gerückt	0
3044	und dazu kommt eben dass ich gerade die risikogruppen unmöglich vollständig von allen anderen abschirmen kann selbst wenn ich mich als risikogruppe komplett abschirmen will muss ich halt ab und zu aus dem haus oder jemand muss zu mir kommen	1
3045	weil die im regelwerk nicht vorgeschrieben ist darf man sie eigentlich auch nicht tragen doof nee	2
3046	und dann lieber gleich ne partei wählen bei der man angst davor haben muss dass man nen neuen führer bekommt versteh die logik dahinter nicht die wollen die altparteien abschaffen was kommt danach	1
3047	such dir mal eine vielleicht juckt da was du sagst	0
3048	brechtken panthea und argo nerd sind also lediglich kritische personen so kann man das gebaren dieser faschistoiden gegen fakten immunen taugenichtse natürlich auch bezeichnen wenn man genauso dämlich ist wie sie harterlockdownjetzt nocovid notbremse	0
3049	nur weil die fakten von jemandem gesammelt wurden dessen standpunkt ihnen nicht genehm ist entrkräftet das nicht diese fakten	0
3050	ach was bist du für ein tiefsinniger zeitgenosse es wird wohl noch ein paar jahre dauern bis du begreifst wie manipulativ die ganze gewesen ist und das es rassismus in jeder form gibt	1
3051	mein vorschlag wäre du wanderst aus russland soll schön sein da hast du einen starken mann der jedes gegenwort niederschlägt wörtlich gemeint	0
3052	es geht hier um kinder und familien die nichts mit den nahostkonflikt direkt zu tun haben leittragende der religion politik und geschichte	1
3053	der zug ist nicht entgleist der wird euch bei der bundestagswahl überholen bundestagswahl haben andere prioritäten lobbyisten verhindern zum beispiel oder das klima retten	2
3054	weidel hat eine geile sicht auf die dinge die mdbs gehen auf die querdenker demo um sich anzuhören was querdenker denn so wollen lächerlich	2
3055	rechte idioten von einwohnern	1
3056	deutsche inzucht unter sich komisch das die sie solo lästern wohl mehr mit nazis gemeinsam als gedacht das kleine lästermaul dieser fritsch naja dafür wissen wir was in reifen von fckafd und querdenkern stecken	1
3057	einige teilnehmende folgten den anweisungen und verließen den ehemaligen versammlungsort personen blieben vor ort es kam zu angriffen auf einsatzkräfte und entsprechende festnahmen neukölln	1
3058	wir brauchen dringend eine frauenquote	2
3059	lass bitte deinen hass und deine beleidigungen bei dir sei froh dass herr söder den job macht und er macht ihn gut wenn dirs nicht passt die welt ist gross such dir einen besseren platz	0
3060	ihre zynische gratulation können sie getrost für sich behalten wir wünschen dem aufrichtigen politiker und hervorragenden wissenschaftler bei seinem wirken weiterhin viel erfolg	0
3061	jetzt mal realtalk die schmecken halt einfach so viel besser als echte nuggets genau wie die mortadella liebe auf toast ja aber was ist denn da alles drinne weiß ich bei echten nuggets und mortadella auch nicht will die nur essen	2
3062	schon damals waren nazis und moslems aller beste freunde du lappen	2
3063	da könnt ihr sehen wer die wahren aggressiven sind aber die journalisten helfen euch nicht die schweigen darüber na haben die migranten und die antifa wieder mal gas gegeben selber schuld ihr schützt sie ja und die politik schützt dir auch kein mitleid	1
3064	china will den kampf gegen das coronavirus auf den mounteverest tragen bergführer sollen laut nachrichtenagentur xinhua auf dem gipfel eine trennungslinie zu nepal installieren die nicht überschritten werden darf alle news hier im	2
3065	kinder sind vor allem kein eigentum des staates schon klar dass die grünen das anders sehen	1
3066	für mich ist es das virus ärgert mich aber dass ich der selben ansicht wie merkel bin	0
3067	ist das erste mal dass ich einen grünen in schutz nehme hat ein zitat verwendet und die anführungszeichen nicht gesetzt somit ist der rassismusvorwurf einfach nur böswillig und dumm	0
3068	ich habe koniferen im garten aber die outen sich nicht	2
3069	die meisten haben kein geld mehr übrig um sich gut abzusichern es war die aufgabe des staates aber die interessiert die zukunft ihres volkes nicht	1
3070	quellen für schäden und tote bitte jetzt und die hirnvenenthrombose hab ich auf dem schirm sonst noch was was nachgewiesenermaßen zur impfung gehört	2
3071	das ist einfach polemische scheisse ihr armen linken opfer selbst wenn es sein fucking job ist ist er auch nur ein mensch und verdient respekt dein fucking job bei einer demo ist sich vernünftig zu verhalten aber das hat man euch nie beigebracht	1
3072	den votivpark mit pfefferspray schlagstöcken und hunden zu stürmen während leute nach gechillt sitzen und nicht so schnell wegkommen und deswegen überrannt werden ist auch polizeigewalt	1
3073	klar leute die freiheit als freiheit rassismus zu äußern verstehen haben tatsächlich nix bei den grünen zu suchen	1
3074	sie schreiben doch brauner dreck das schließt daraus dass sie nazis meinen jedoch erkenne ich gerade dass du ein kind bist und von sachen redest die dir dein grüner schwuler lehrer irgendwie erklärt hat geh spielen und lass die erwachsenen über erwachsenenthemen sprechen	0
3075	fragen sie doch mal bobbele ob er sich schon impfen ließ vielleicht sind sie ja überrascht	0
3076	jetzt noch merz trio infernale komplett	0
3077	jetzt bleibt es nur in deiner dämlichen fantasiewelt heul leise du vollidiot	0
3078	herr dann lassen sie sich doch auch endlich mal impfen genießen sie die tollen nebenwirkungen so wie ich die gerade genieße nach der ersten und jetzt nach der zweiten impfung habe ich hammer nebenwirkungen und bin zu zeit arbeitsunfähig	0
3079	na du musst es ja wissen	0
3080	nicht verrückt machen ach sch auf die übersterblichkeit sind ja nur menschenleben komm für die sauna nehmen wir gerne noch ein menschenleben in kauf ist doch egal der boris hat gesagt es ist egal dann muss es auch egal sein was interessieren uns schon menschenleben	0
3081	union der lügner cdu csu ist einfach widerlich wie kann man solche typen nur wählen wie krank muss mensch sein was ein widerlicher ekelhafter typ dieser merz	1
3082	das ganze leid was so unter anderem angestrebt ist oder sowieso kommen wird mit den grünen kann man sich ja mal wieder ins gedächtnis rufen	1
3083	hach ihr dreht euch wirklich seit märz im kreis und kommt geistig kein stück voran oder ioannidis nimmt in seiner studie auch die offiziellen zahlen dass die todesursache covid auch bei pathologischen studien zu bestätigt wurde hat euch reitschuster wohl verheimlicht	2
3084	laschet schon wieder er lügt originalton ich brauche einen vorwand zerstört heimat amp kirchen dannibleibt cduabwahl reminder september das land braucht keine satten korrupten politiker sondern frischen wind amp windkrafträder	0
3085	einige von denen mögen die deutsche staatsbürgerschaft haben deren sozialisierung erfolgte jedoch nach sitten aus der ehemaligen heimat und das wissen sie	1
3086	serap was seit ihr alle so naiv oder tut ihr nur so maaßen höcke in thüringen sind viele nazis wie auch in vielen anderen ostgebieten die fühlen sich auch mehr russischer idoelogien hingezogen frag mal was barack der liest das jetzt mit über putins und neger denkt	1
3087	sie sind teil dieser ganz gezielt inszenierten lüge und versuchen bis heute die bevölkerung über frei erfundene horrorszenarien in angst amp panik zu versetzen dafür gehören sie vor gericht gestellt	0
3088	wohl nicht ich unterwerfen mich nicht und mich nennt niemand nazi aber für einige ist ja schön wenn andere deren furz riechen unterdrückung ihr seid weicheier	0
3089	antidemokratischen und rechtsextremen haltung der afd sie glauben diesen absoluten blödsinn wirklich die ist übrigens derzeit die einzige partei in unseren parlamenten welche unsere fdgo nicht mit füßen tritt	1
3090	ich bin ausländer nicht nazi nicht kommunist nicht kapitalist nicht deutsch nicht extremist nicht kämpfen aber ich erkenne das afd ist nicht nazi und ich erkenne das cdu ist ausländer hass hat das cdu zerstören zukunft und europa menschen leben	1
3091	trump dachte auch er wüsste alles besser und am ende stellte sich heraus dass er nur ein dämliches arschloch war merz denkt wohl auch dass er alles besser weiß und	0
3092	problem ist halt das diese feigen querdenker immer ihre kinder mitnehmen um bilder von der auch so bösen polizei zu erzeugen dabei sind sie die bösen	1
3093	nein herr die risikogruppen sind nicht geschützt insbesondere nicht die kinder mit vorerkrankungen diese schattenfamilien durchleben momentan die hölle vor angst um ihre kinder bildungabersicher	1
3094	hat die eigentlich schon einen plan womit sie nach laschetvssöder von ihrer korruption und ihrem versagen im kampf gegen ablenken möchte	0
3095	wird die afd oder die cdu stärkste partei wahrsagerei vor der landtagswahl im via	1
3096	wider den demokratischen konsens baerbock kritisiert randale am mai via es ist die reaktion der masse weil politiker unter der fahne der gewerkschaften ihre lügen weiter verbreiten dürfen konsens null	1
3097	niemals war einkalkuliert dass menschen gefährdet werden wir bitten um entschuldigung dafür dass die aktion so schief gelaufen ist	2
3098	an einigen tagen werde ich vor allem wegen coronapandemie arbeiten währen der reha bin ich offline ab und zu werden in dieser zeit auf meinem account menschen aus ihrem alltag berichten bleiben sie gesund und passen sie auf sich auf	2
3099	was für eine menschenverachende sprache ich tippe auf	1
3100	aber deine links grünen rattenfänger musste mit der lupe suchen	1
3101	du bist der bodensatz dieser gesellschaft ein nazi durch und durch	0
3102	das ist eine verharmlosung die vielleicht in ihrem kopf existiert oder im kopf derer die das haar in der suppe suchen meine frau sieht in der unterscheidung zwischen geimpft und eine erschreckende parallele	2
3103	ob noch stellung zu ihrem mehr als fragwürdigen tweet stellung nimmt wie ist das daumen drücken für die antizionistische forderung nach from the river auflösung des staates israel zu verstehen	0
3104	belegt in einer wissenschaftlichen arbeit ist eine quelle auch keine holschuld viel eher ist die arbeit einfach scheisse wenn keine unverwechselbaren quellen dargebracht werden	2
3105	weidel bei lanz sie wirkt einfach nicht intelligent und hart überfordert ein glück dass die afd nichts zu melden hat in deutschland und in der bedeutungslosigkeit verschwindet	1
3106	und dann zur afd wechseln für maximale aufmerksamkeit einfach beste pr	0
3107	ach kann man like gewalt mit so etwas relativieren das heißt du bezeichnest querdenker als gewalttätig oha	1
3108	was soll die grafik ihrer meinung nach aussagen wie wollen sie die datem diesmal für ihre ansicht auslegen	0
3109	wenn das so weitergeht mit polarisierung intoleranz doofheit amp aggressionen lasse ich twitter demnächst wieder schließen smiley	0
3110	lol was soll diese frage vielleicht habe ich von meinen ukrainischen großvater schilko weiß nicht wie er geschrieben wurde ja auch ein paar jüdische gene mensch ist mensch und juden sind schlau dass ist mal sicher und die mächtigen sind überall böse merkel	1
3111	die regenbogenfahne steht nicht für homosexualtät sondern für vielfalt	2
3112	ähnlich haben die national sozialisten auch argumentiert bodensatz der gesellschaft und schlimmeres du solltest dringend deinen kompass überprüfen wenn du schon bei abweichenden meinungen so argumentierst	0
3113	peinlich peinlich aber hej tiefer kann man dann zumindest nicht mehr sinken	2
3114	schlepper und schleuser die schweres heizöl auf dem mittelmeer verballern und von den kirchen finanziert werden	1
3115	in germany we don t say die ausgangssperre ist aus wissenschaftlicher sicht sinnlos we say sollen die rääächten querdenker und covidioten überall beschimpft verfolgt und geächtet werden and i think that sounds like we have a heart at the right place allesdichtmachen	1
3116	dieses framing bei baerbock auf den verlierer habeck und das fast lüsterne aber über die fehlende erfahrung werden wir reden müssen ne ich will mich nicht aufregen aber nervt und wenn sie noch mal ein angebot machen sagt schrei ich bingo heutejournal	0
3117	ach fellatio werd erwachsen rasier dir den bart ab nein er sieht weder gut noch stylisch aus zieh dir den stock aus dem arsch und auch du wirst erleben dass die bösen bösen neuinfektionen bald sinken werden nee hat dann nix mit bundesnotbremse zu tun	0
3118	waaaw was ist denn da los da will ich mich auch mitreinlegen	2
3119	sind sie im moment gar nicht in aserbeidschan fridaysforfuture	0
3120	die leute die das fordern gucken doch gerne bild tv und stecken ein vermögen in artikel rein	1
3121	denn sie wissen was sie tun und tun es trotzdem jesus selbst hob das nach mt lk joh auf wie alle anderen jünger floh dann auch petrus moral lasst es an die top zivilcourage amp ruhe teilen einkerzen coronavirus querdenken covidiots wirsindviele t	2
3122	danke testpflicht an schulen muss ich jetzt mein kind hinprügeln oder wie stellt ihr euch das vor ich kann da nichts für wenn lehrer horrorstories über corona den grundschüler beibringen merkel danke für nichts du elendige kommunistin	0
3123	krass wie sich die linksgrünen idioten aufregen das ist pure angst maaßen in die nazi ecke zu stellen ist schon pervers wenn die linksgrünen spinner toben dann läuft was verdammt richtig	1
3124	die meisten stayathome verfechter die alles getan haben um sich nicht zu infizieren brav neg pcr tests vorweisen haben nicht begriffen ihr bleibt unfrei ihr werdet verarscht von merkel und kumpane kommt heraus und reiht euch ein gemeinsam für die freiheit	1
3125	die afd ist in weiten teilen so islamophob wie antisemitisch da haben sie recht	1
3126	deine argumentation entsprechen denen der gurtgegner da wärst du auch vorne dabei gewesen und hättest das gesagt weil du dich ohne gurt besser bewegen kannst und heute sind solche menschen lächerlich	0
3127	vollkommen daneben	0
3128	wer heute in sachsenanhalt afd wählt der wählt arbeitslosigkeit tristesse und armut je mehr stimmen die afd heute bekommt desto weniger wird die wirtschaft in investieren und in andere bundesländer gehen das ist einfach so	1
3129	danach durften sie auf wehrlose alte frauen einschlagen und abführen der typ ist wohl direkt von den grünlinken rekrutiert worden auch als gegendemonstranten bekannt weimar was the best infektionsschutzgesetz	2
3130	schweden umfrage fast bewerten den umgang der mit als gut oder sehr gut ps die schweden haben auch wert darauf gelegt dass der staat nicht das tägliche leben kriminalisieren darf korrelation	1
3131	könnte der sprache nach aber auch ein grüner sein	1
3132	im angesicht unbeschreiblicher menschlicher katastrophen in indien und südamerika kann patentschutz nicht heilig sein bisher versagte eu darin eigene bürger früh zu impfen vorschlag patentschutz fällt wenn lizenzproduktion oder kostenloser export nicht sichergestellt sind	2
3133	wodurch wird man denn als normaler hetero diskriminiert wenn neuer eine binde trägt ernst gemeinte frage	2
3134	also wenn bei dir so diskurs verläuft dann ist klar warum für dich alles feinde sind ich habe gerade einfach nur gebeten darzustellen warum grüne die an sich erstmal pro klima sind klimafeinde sein sollen und dann wird mir die demokratie abgesprochen	0
3135	auf was wartet ihr oder habt ihr angst vor der zionisten keule von ps bin kein antisemit ich verurteile nur das töten von unschuldigen	0
3136	ich finde übrigens haltdiefressespringerpresse ist ziemlich unbasiert die haltdiefressebild spricht nur die wahrheit aus ausgangssperre	1
3137	nein können sie nicht verallgemeinerte kollektivverunglimpfungen sind schäbig egal wo man politisch orientiert ist und egal um welches thema es geht	0
3138	baerbock du geile sau geboren um liebe zu geben du luder verbotene träume erleben du drecksau ohne fragen an den morgen danach baerbock du geile sau dein lächeln ist fordernd und flehend du luder	0
3139	man kann ideologien nicht importieren schon gar nicht wenn sie in der bevölkerung tief verwurzelt sind	2
3140	tja dann bleibt nur noch der glaube an die wissenschaft die sich oft genug wie eine religion gibt	2
3141	ihr immer mit euren pseudostudien zu pseudoviren nichts aber auch rein gar nichts bekommt ihr luschen auf die reihe aber die propagandastudien werden wie falschgeld aus den schubladen gezogen	1
3142	der spruch war gut ich lach jetzt noch	2
3143	gerne auch bei schlechtem wetter die sache ist schließlich dringend können in den harz kommen da sieht man die folgen der klimakrise ganz gut und es ist bei wolfsburg um die ecke wann passt es ihnen	0
3144	merke für querdenker ist es ein beweis für den rechtstaat wenn gerichte urteile in ihrem sinne fällen in allen anderen fällen ist es für sie der beweis einer diktatur und leute wie reitschuster befeuern diese denke	1
3145	nimm mal den rostigen nagel aus dem kopp	0
3146	am juni wurden in deutschland impfdosen verabreicht damit sind nun personen der vollständig geimpft insgesamt haben personen mindestens eine erhalten	2
3147	merz ist ein systemisches risiko für die wirtschaftspolitik adam tooze in deutschland ist es eine rein politische entscheidung zeit online via	0
3148	ich bezweifle auch dass es mehr als euro sind	2
3149	jup ich hätte es ahnen sollen als ich gesehen habe dass sowohl merz als auch nuhr trendet	0
3150	wie haltet ihr das nur aus mich machen diese ganzen querdenker und auch die vielen anderen die die ständig missachten so was von aggressiv würde ich auf einer arbeiten wäre ich wahrscheinlich kurz davor auf einer amok zu laufen	1
3151	seit wann ist troll eine beleidigung ich bin hier schon ganz anders tituliert worden besonders von covidioten und nazis und diese ausdrücke wiederhole ich hier nicht	2
3152		2
3153	allesdichtmachen niewiederaufmachen lockdownfürimmer los teilt die videos es geht den schauspielern nämlich mittlerweile echt dreckig und weil das ja den ganzen normies egal sind die lieber der regierung nachäffen wehren sich die schauspieler jetzt mit ironie	1
3154	jetzt auf bremen ein ökumenischer gottesdienst zum mai mit heribert prantl	2
3155	was anderes würde bei mir jedenfalls nicht ins haus kommen	2
3156	es sollte egal sein viele vertreter anderer parteien behaupten sogar daß die herkunft nicht mal bei roberto blanko sichtbar sei alles nur einbildung	0
3157	georg thiel sitzt seit tagen im gefängnis weil er keine zahlen wollte es darf nicht in vergessenheit geraten wer in deutschland nicht für politische propaganda geld zahlen will wird vom staat weggeschlossen das will ich von ihnen hören	0
3158	was bist du denn für einer ich wünsche dir dass du niemals probleme bekommst nur weil du versuchst zu helfen und fakten zu verbreiten	0
3159	genau so haben es damals nazis geschafft in der gesellschaft toleriert zu werden bloß nichts gegen sagen sonst sind wir ja eine diktatur hahaha und manche begreifen es immer noch nicht lasst die idioten doch das virus verbreiten meinungsfreiheit	1
3160	uwe du und deine rechtsextreme faschistische afd politsekte würden ohne zögern deutschland verraten hättet ihr einen vorteil daraus putin haltet ihr ja schon regelmäßig den arsch hin und du hälst dem mann vor er solle sich auf grund der staatsräson schämen braunes pack	1
3161	was genau ist an der freiheitlich demokratischen grundordnung populistische kacke alter mann populistisch ist es die massen in panik zu versetzen und jeden der es wagt freiheit und demokratie zu fordern als querdenker oder rechten in den dreck zu ziehen	0
3162	viel schlimmer finde ich die mittlerweile likes unter diesem schwachsinnstweet hinzu bleibt er schuldig wer denn in der cdu gegen flüchtlinge hetzt also ist helge wohl einfach selber der hetzer und lügt dazu auch noch	0
3163	nach der logik sind spd grüne und linke parteien genauso staatszersetzend gewaltbereit und extremistisch wir ihre linksextremisten wähler	1
3164	wenn man afd ˋler braucht um eine banane zu schälen um eine glühbirne in eine fassung zu drehen ähm da muss man leider die querdenker und herr liefers mit dazu nehmen dann könnte es gerade so reichen	1
3165	ich bin mutter und arbeite wären sie so freundlich mir zu erklären warum ich mit meinen steuergeldern anderen frauen die offenbar zu faul oder wohlhabend genug waren um nicht zu arbeiten die rente bezahlen soll	1
3166	offizielle bka statistik bka ist neuerdings linksradikal müsste man wissen	1
3167	können wir auch irgendwann nochmal ohne angst leben kaum besteht etwas hoffnung schon wird diese wieder vernichtet monate hängt man jetzt nur zu hause geht nur arbeiten und einkaufen dann freut man sich das es besser wird und schon kommt der nächste schlag ins gesicht	2
3168	ey was ist bei euch nicht gut was hilft denn so ne behinderte schlagzeile bitte haltdiefressebild haltdiefressespringerpresse	1
3169	astrazeneca wurde halt leider von den medien komplett in den boden gestampft und die meisten glauben sofort alles ohne zu hinterfragen	2
3170	bullen riskieren im dienst ihr leben nur um dann acab an den kopf geworfen zu bekommen	1
3171	nein aber in deutschland leben deutsche das ist ihr land und die problematischen deutsche sind unser problem aber problematische nichtdeutsche sollten nicht das problem deutschlands sein erklär mir bitte warum ein vergewaltiger aus syrien hier leben soll	1
3172	natürlich mimimi bist ja wieder am rumheulen und schon beleidigen wirst mich bald blocken so macht ihr es doch immer gell	0
3173	unterschied zwischen wetter und klima noch nicht verstanden	0
3174	einsätze nur in gießen wenn man das auf alle städte in deutschland hochrechnet sowie den überproportionalen anteil an menschen mit migrationshintergrund die die intensivbetten belegen arme polizei und dann hacken die linken dauerempörten immer auf sie rum	1
3175	jeder auch jeder querdenker wird gerne auf diesen teil des leben gerne verzichten aber bei euch rotboppel könnte es durchaus eine etwas größere lücke geben na ja mit genügend tests seid ihr im november ja wieder im rennen	1
3176	antisemitismus ich schweige zu den vorfällen in israel weil nicht ausreichend informiert bin um weisheiten von mir zu geben aber zu diesen bildern kann man nicht schweigen judenhass hat in deutschland keinen platz mehr egal von wem	1
3177	ich liebe zynismus ich finde er ist eine tolle form um auf missstände hinzuweisen aber die deppen unter dem hashtag allesdichtmachen decken keine missstände auf sie sähen nur zweifel die pandemiepolitik ist unter aller sau weil sie nicht weit genug geht	1
3178	wer immer sich hinter diesem synonym verbirgt ist anscheinend zu feig für seinen klarnamen und hat so denk ich nie in einer sozialistischen diktatur leben müssen einmal hat gereicht lieber afd keine postkommunisten	1
3179	ich hab die querdenker hier stummgeschaltet aber irgendjemand scheint nicht zu verstehen dass es sich um ein virus handelt welches auch bei leichten verläufen lange im körper persistieren kann in mehreren ländern werden rehakliniken errichtet wie bei der grippe folks egal	1
3180	selbst wenn sie alle das weisse sklavenband tragen würden würden sie es nicht erkennen sondern eher darüber diskutieren ob das weisse am armband nicht rassistisch sei die satanische elite hat funktionierende geleistet unddiebibelhatdochrecht	1
3181	ich finde auch die nasen so ekelhaft sieht richtig scheisse aus aber zum glück wurde ja damit die grippe welle irgendwie aber dafür haben wir ja laut querdenker ja nur eine schnupfen	2
3182	deutschland sollte die augen öffnen wie vorhergesagt ansteckender sind wahrscheinlich schon längst auf dem weg maßnahmen die beim wildtyp gegriffen haben wechselunterricht in schulen sind viel zu schwach harter kompletter lockdown hilft sonst triage	2
3183	allesdichtmachen ja aber die modelle	2
3184	sie hat den fehler bereits zugegeben mehr als ausreichend sie hingegen treten nach unterste schublade	0
3185	auf diese chance hat annalena sehnsüchtig gewartet	0
3186	diesen ierrglaube hat merkel mit dem akw ausstieg auch verkündet heute kauft de den strom von schrott akw aus f und b und kohlestrom von pl	0
3187	der lasche laschet soll doch endlich zurücktreten diesen jammerer braucht niemand	0
3188	mit einer faschistin wie weidel diskutiert man nicht amp man begrüßt sie auch nicht herzlich und freut sich sehr dass sie da ist markus lanz	0
3189	und ich wette du bist so bloed dass du immer die bild liest nur um dir deine bestaetigung zu holen	1
3190	da ist doch sowieso nur norddeutschland drauf auf der ganzen karte	0
